fold;sentence;sprachliche logik;komplexität;eindeutigkeit;vorhersehbarkeit;average_sentence_length;percentage_words_six_letters;average_number_syllables;percentage_words_one_syllable;percentage_words_three_syllables;flesch_reading_ease;wiener_sachtextformel_1;wiener_sachtextformel_2;wiener_sachtextformel_3;wiener_sachtextformel_4;smog_index;coleman_liau_index;gunning_fog_index;average_chars_per_word;type_token_ratio;root_type_token_ratio;corrected_type_token_ratio;mtld_measure;herdans_measure;summers_measure;maas_measure;yules_k;simpsons_d;lexical_density;number_unique_tokens;content_word_distribution;foreign_words_count;adjective_count;verb_count;adverb_count;noun_count;proper_noun_count;adposition_count;aux_verb_count;conjunction_count;determiner_count;lexical_item_count;grammatical_item_count;numerical_count;particle_count;punctuation_count;personal_pronoun_count;first_person_pronoun_count;second_person_pronoun_count;third_person_pronoun_count;interrogative_pronoun_count;demonstrative_count;singular_word_count;plural_word_count;indefinite_word_count;definite_word_count;finite_verb_count;infinitive_verb_count;past_tense_count;present_tense_count;passive_voice_count;bilogarithmic_ttr;avg_aux_length;noun_variation;modifier_variation;adjective_variation;adverb_variation;verb_variation;sein_to_verb_ratio;haben_to_verb_ratio;noun_token_ratio;verb_token_ratio;noun_phrases_per_sentence_count;verb_phrases_per_sentence_count;first_person_verbs_to_finite_verbs_ratio;infinitive_verbs_to_verbs_ratio;participle_verbs_to_verbs_ratio;imperative_verbs_to_verbs_ratio;present_tense_verbs_to_finite_verbs_ratio;past_tense_verbs_to_finite_verbs_ratio;second_person_verbs_to_finite_verbs_ratio;third_person_verbs_to_finite_verbs_ratio;subjunctive_verbs_to_finite_verbs_ratio;finite_verbs_to_verbs_ratio;accusative_nouns_to_nouns_ratio;dative_nouns_to_nouns_ratio;genitive_nouns_to_nouns_ratio;nominative_nouns_to_nouns_ratio;std_dev_tokens_per_sentence;pronouns_per_sentence_count;aux_to_verb_ratio;verbs_per_sentence_count;verb_to_noun_ratio;verb_to_adverb_ratio;noun_to_pronoun_ratio;characters_per_sentence_count;avg_sentence_length_in_characters;zipf_steepness_curve;zipf_goodness_fit;avg_adjective_length;avg_adverb_length;avg_lexical_verb_length;avg_noun_length;avg_proper_noun_length;avg_adposition_length;avg_conjunction_length;avg_determiner_length;avg_numeral_length;avg_particle_length;avg_pronoun_length;avg_verb_length;adjective_ttr;adverb_ttr;lexical_verb_ttr;noun_ttr;verb_ttr;proper_noun_ttr;lexical_items_ttr;adposition_ttr;aux_ttr;conjunction_ttr;determiner_ttr;particle_ttr;pronoun_ttr;grammatical_ttr;aux_to_lexical_verb_ratio;overall
2;Salman ibn Abd al-Aziz Al Saud ist der König von Saudi-Arabien. Er ist der Sohn des Prinzen Abd al-Aziz Al Saud und dessen Ehefrau Huzza Bint.;5.3125;4.125;4.8125;3.9375;9.666666666666666;17.24137931034483;1.4137931034482758;65.51724137931035;6.896551724137931;1657.2931034482758;2.169542528735632;2.620450574712644;2.514431034482759;1.8926390804597693;11.790743548745075;3.846896551724136;13.37915180340864;3.8620689655172415;0.7692307692307693;3.922322702763681;2.773500981126146;28.77333333333334;0.9194731459286916;0.9289210278214268;0.0247159202103352;177.5147928994083;0.0184615384615384;0.7586206896551724;22.0;0.1176470588235294;0.0294117647058823;0.0;0.0588235294117647;0.0;0.5882352941176471;0.4705882352941176;0.0294117647058823;0.0588235294117647;0.0294117647058823;0.088235294117647;0.6470588235294118;0.2647058823529412;0.0;0.0;0.1470588235294117;0.0588235294117647;0.0;0.0;0.0294117647058823;0.0;0.0294117647058823;0.1176470588235294;0.0;0.0;0.088235294117647;0.0;0.0;0.0;0.0;0.0;0.9194731459286916;3.0;0.6363636363636364;0.0;0.0;0.0;0.0454545454545454;1.0;0.0;0.1818181818181818;0.0909090909090909;10.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.1;0.3;0.6;1.5;1.0;0.0;1.0;0.1;0.0;10.0;70.0;70.0;0.3466491411418396;-3.380243669761131;0.0;0.0;0.0;5.75;3.75;3.0;3.0;3.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;1.0;0.5;0.625;1.0;1.0;0.5;1.0;0.6666666666666666;0.0;1.0;0.7777777777777778;0.0;
1;Schwoissfuass ist eine deutsche Band Grachmusikoff aus dem Jahr 1978. Sie besteht aus einem Engagement von Alex Köberlein.;2.0;3.75;2.875;2.4375;6.0;33.33333333333333;1.6666666666666667;61.11111111111112;16.666666666666664;982.5;5.678199999999999;6.317644444444444;7.390777777777776;7.6480444444444435;16.594172100314452;12.913333333333334;39.43703703703704;5.722222222222222;0.9411764705882352;3.880570000581328;2.743977362280141;80.91999999999999;0.978602168472904;0.9792300318154898;0.0075524956749149;69.20415224913489;0.0073529411764705;0.9444444444444444;17.0;0.25;0.0;0.05;0.1;0.0;0.35;0.2;0.15;0.05;0.0;0.15;0.5;0.4;0.05;0.0;0.1;0.05;0.0;0.0;0.05;0.0;0.0;0.15;0.0;0.1;0.05;0.05;0.0;0.0;0.05;0.0;0.9802245459658266;3.0;0.7;0.1;0.1;0.0;0.2;0.5;0.0;0.3;0.2;3.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5714285714285714;0.0;0.4285714285714285;1.0;0.5;1.0;1.0;0.2857142857142857;0.0;7.0;60.0;60.0;0.150596774268633;-6.552334100925686;8.0;0.0;7.0;6.0;9.75;3.0;0.0;4.0;4.0;0.0;3.0;5.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.0;1.0;0.0;1.0;0.875;1.0;
0;Sean Franklin Hill ist ein US-amerikanischer Eishockeytrainer, der seit Juni 2017 bei den New York Islanders aus der National Hockey League unter Vertrag steht und für diese auf der Position des Verteidigers spielt.;3.193548387096774;4.419354838709677;3.838709677419355;3.6774193548387095;17.0;32.35294117647059;1.6764705882352942;67.64705882352942;17.647058823529413;2961.926470588235;7.366223529411764;8.016929411764707;9.32879411764706;10.098141176470588;20.09848506286438;13.58823529411764;27.561245674740487;5.294117647058823;0.9375;5.303300858899106;3.75;143.36;0.9813781191217036;0.9848764396290088;0.0053731390390286;58.59375;0.0060483870967741;0.9411764705882352;32.0;0.1891891891891892;0.0;0.027027027027027;0.081081081081081;0.0;0.4054054054054054;0.2972972972972973;0.1621621621621621;0.027027027027027;0.027027027027027;0.1621621621621621;0.5135135135135135;0.4054054054054054;0.027027027027027;0.0;0.081081081081081;0.027027027027027;0.0;0.0;0.0;0.0;0.027027027027027;0.1081081081081081;0.0;0.027027027027027;0.1081081081081081;0.054054054054054;0.0;0.0;0.054054054054054;0.0;0.98211919869119;3.0;0.7894736842105263;0.0526315789473684;0.0526315789473684;0.0;0.1578947368421052;0.3333333333333333;0.0;0.2105263157894736;0.1578947368421052;15.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6;0.0666666666666666;0.3333333333333333;0.0;1.0;0.5;3.0;0.2;0.0;15.0;214.0;214.0;0.1427587381753579;-2.6679576330262598;14.0;0.0;5.5;10.75;5.2727272727272725;3.5;3.0;3.333333333333333;4.0;0.0;3.0;4.666666666666667;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;0.0;1.0;0.8666666666666667;0.5;
5;Seine Eltern waren Joseph John Thomson, Physiker und Nobelpreisträger des Jahres 1906, und Rose Elisabeth Paget, die Tochter eines Professors für Medizin an der Universität Cambridge.;5.289473684210527;4.105263157894737;5.144736842105263;4.184210526315789;13.0;46.15384615384615;1.9615384615384612;42.30769230769231;19.230769230769237;2225.25;9.622446153846155;10.382907692307692;12.313423076923078;14.64126153846154;20.8435741991922;16.750769230769233;34.785798816568054;5.923076923076923;0.96;4.8;3.394112549695428;174.9999999999999;0.9873179343530823;0.9890822769947938;0.0039399052144041;32.000000000000014;0.0033333333333333;0.9615384615384616;25.0;0.2666666666666666;0.0666666666666666;0.0;0.0333333333333333;0.0;0.5;0.2333333333333333;0.0666666666666666;0.0333333333333333;0.0666666666666666;0.1666666666666666;0.5333333333333333;0.3333333333333333;0.0333333333333333;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.2333333333333333;0.0333333333333333;0.0333333333333333;0.1;0.0;0.0;0.0;0.0;0.0;0.9879620776439304;5.0;0.9375;0.0;0.0;0.0;0.0625;1.0;0.0;0.5;0.0625;15.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0666666666666666;0.1333333333333333;0.1333333333333333;0.6666666666666666;0.0;0.0;0.0;1.0;0.0666666666666666;0.0;0.0;182.0;182.0;0.1120378407036179;-11.402902873955036;0.0;0.0;0.0;8.875;6.285714285714286;2.5;3.0;3.8;4.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.0;0.0;0.9;0.0;
6;St. Louis Park ist eine Stadt im US-Bundesstaat Minnesota mit rund 19.000 Einwohnern und einer Bevölkerungsdichte von 20,6 Einwohnern pro Quadratkilometer. Der Verwaltungssitz ist Minneapolis.;4.583333333333333;4.791666666666667;4.791666666666667;4.125;5.6;28.57142857142857;1.8928571428571428;67.85714285714286;28.57142857142857;897.267857142857;7.076677142857141;7.765919999999999;9.80572857142857;9.181645714285713;16.785175570968402;12.93428571428571;43.056326530612246;5.785714285714286;0.9130434782608696;4.37880269519857;3.09628107925284;74.05999999999996;0.9709864627580668;0.9742360060751416;0.0092532580970925;75.61436672967866;0.0079051383399209;0.9285714285714286;26.0;0.2580645161290322;0.032258064516129;0.0;0.064516129032258;0.032258064516129;0.4193548387096774;0.1935483870967742;0.1290322580645161;0.064516129032258;0.032258064516129;0.1290322580645161;0.5161290322580645;0.3548387096774194;0.064516129032258;0.0;0.1290322580645161;0.0;0.0;0.0;0.0;0.0;0.0;0.1612903225806451;0.064516129032258;0.064516129032258;0.064516129032258;0.0;0.0;0.0;0.0;0.0;0.9740960467331898;3.0;0.75;0.0625;0.0;0.0625;0.0625;1.0;0.0;0.4375;0.125;6.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0769230769230769;0.4615384615384615;0.0;0.4615384615384615;4.636809247747852;0.0;0.0;1.0;0.1538461538461538;2.0;0.0;47.0;47.0;0.222251123829432;-4.436042895077823;0.0;4.0;0.0;12.142857142857142;5.5;2.75;3.0;3.75;5.0;0.0;0.0;3.0;0.0;1.0;0.0;0.8571428571428571;0.5;1.0;0.875;1.0;0.5;1.0;1.0;0.0;0.0;0.9090909090909092;0.0;
5;Standard Lüttich, der Zweite in der ewigen Ligatabelle Belgiens, wurde bislang zehnmal belgischer Meister und gewann sechsmal den belgischen Pokal. April 2008 konnte sich das Team erstmals seit 1983 im vorentscheidenden Heimspiel durch ein 2:0 gegen den RSC Anderlecht die belgische Meisterschaft sichern.;4.5625;4.25;4.75;4.6875;14.666666666666666;47.72727272727273;1.7272727272727273;50.0;15.909090909090908;2538.954545454545;9.210903030303031;9.961842424242422;11.537863636363635;13.92819393939394;16.28458883028055;16.66;20.32947658402204;5.863636363636363;0.95;6.00832755431992;4.2485291572496005;223.99999999999983;0.9860951557171794;0.989272827490084;0.0037693951390343;24.999999999999982;0.0025641025641025;0.9545454545454546;42.0;0.3958333333333333;0.0;0.125;0.0833333333333333;0.0833333333333333;0.25;0.125;0.1041666666666666;0.0208333333333333;0.0208333333333333;0.1666666666666666;0.5416666666666666;0.3333333333333333;0.0625;0.0;0.0833333333333333;0.0208333333333333;0.0;0.0;0.0208333333333333;0.0;0.0;0.125;0.0;0.0208333333333333;0.1458333333333333;0.0416666666666666;0.0208333333333333;0.0416666666666666;0.0;0.0208333333333333;0.9873370074645784;6.0;0.4615384615384615;0.3846153846153846;0.2307692307692307;0.1538461538461538;0.1538461538461538;0.0;0.0;0.2307692307692307;0.1538461538461538;6.0;2.0;0.0;0.25;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.75;0.3333333333333333;0.1666666666666666;0.0833333333333333;0.4166666666666667;2.0;0.5;0.3333333333333333;2.0;0.3333333333333333;1.0;12.0;151.5;151.5;0.1280574640097404;-11.745198770603688;9.666666666666666;7.5;6.0;8.166666666666666;6.833333333333333;3.6;3.0;3.0;3.6666666666666665;0.0;4.0;6.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;1.0;1.0;0.75;0.0;1.0;0.8125;0.3333333333333333;
3;"Stephan Kienlin war Bürgermeister von Tübingen und Mäzen aus der Familie Kienlin, wo er auch""Kienlin"" genannt wurde.";3.375;4.5;3.75;3.25;9.0;44.44444444444444;1.6666666666666667;50.0;11.11111111111111;1522.5;6.909244444444445;7.595022222222221;8.530055555555554;10.351511111111112;16.594172100314452;12.271111111111107;28.29135802469136;5.333333333333333;0.8888888888888888;3.771236166328254;2.6666666666666665;45.35999999999999;0.9592498662725258;0.9608024570014242;0.0140985787091745;185.1851851851852;0.0196078431372549;0.8888888888888888;16.0;0.2727272727272727;0.0;0.0;0.1363636363636363;0.0909090909090909;0.3636363636363636;0.2272727272727272;0.0909090909090909;0.0909090909090909;0.0454545454545454;0.0454545454545454;0.5909090909090909;0.3181818181818182;0.0;0.0;0.1818181818181818;0.0454545454545454;0.0;0.0;0.0454545454545454;0.0;0.0;0.1363636363636363;0.0;0.0;0.0454545454545454;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.4615384615384615;0.1538461538461538;0.0;0.1538461538461538;0.2307692307692307;0.3333333333333333;0.0;0.2307692307692307;0.2307692307692307;8.0;3.0;0.0;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;1.0;0.0;0.6666666666666666;0.0;0.5;0.0;0.5;0.0;1.0;2.0;3.0;0.375;1.5;8.0;115.0;115.0;0.0;0.0;0.0;3.0;7.0;8.333333333333334;7.2;3.0;3.0;3.0;0.0;0.0;2.0;5.0;0.0;1.0;1.0;1.0;1.0;0.6;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;
4;Tom Shuler ist ein US-amerikanischer Basketballspieler, der seit 2011 für den TBB Trier in der LNB Pro A spielt. In der Saison 2014/15 spielte er für den französischen Meister in der ULEB Euroleague.;3.7;3.633333333333333;4.3;3.2;11.666666666666666;25.71428571428571;1.5142857142857142;77.14285714285715;11.428571428571429;2011.4142857142856;4.099666666666668;4.650761904761904;5.0146428571428565;4.700095238095237;14.279239012586345;8.878857142857143;17.727891156462587;4.628571428571429;0.7741935483870968;4.310527248642598;3.048003048004572;34.72;0.9254704927837456;0.937220032021215;0.0217034900767571;228.92819979188343;0.0236559139784946;0.8285714285714286;29.0;0.1842105263157894;0.0;0.0526315789473684;0.0789473684210526;0.0;0.3157894736842105;0.2368421052631578;0.1842105263157894;0.0263157894736842;0.0;0.1578947368421052;0.4473684210526316;0.4210526315789473;0.0526315789473684;0.0;0.1052631578947368;0.0526315789473684;0.0;0.0;0.0263157894736842;0.0;0.0263157894736842;0.0789473684210526;0.0;0.0263157894736842;0.131578947368421;0.0526315789473684;0.0;0.0263157894736842;0.0263157894736842;0.0;0.9318145265657582;3.0;0.7058823529411765;0.1176470588235294;0.1176470588235294;0.0;0.1764705882352941;0.3333333333333333;0.0;0.1764705882352941;0.1764705882352941;6.0;1.5;0.0;0.0;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0;1.0;0.0;1.0;0.25;0.4166666666666667;0.0;0.3333333333333333;2.5;1.0;0.5;1.5;0.25;0.0;6.0;98.5;98.5;0.4550428890842935;0.2756949817695419;13.5;0.0;6.5;10.0;4.111111111111111;2.7142857142857144;0.0;3.0;5.5;0.0;2.5;5.333333333333333;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.0;0.5;0.0;1.0;0.5625;0.5;
6;Und der Regen ist ein US-amerikanischer Spielfilm aus dem Jahr 1943 mit Joan Crawford unter der Regie von Don Carlos Saura. Der Film basiert auf dem Roman 'Die Mel Gibson' aus dem Jahr 1939.;2.8181818181818183;4.181818181818182;4.0;3.1818181818181817;11.666666666666666;17.142857142857142;1.4;71.42857142857143;2.857142857142857;2018.1;1.5162380952380947;1.9399047619047611;1.413214285714286;0.8269523809523811;8.704169506293173;7.19885714285714;7.931972789115647;4.342857142857143;0.8125;4.596194077712559;3.25;47.78666666666667;0.9400879436282183;0.950293178230409;0.0172869653234058;156.25;0.0161290322580645;0.8571428571428571;30.0;0.225;0.05;0.025;0.05;0.0;0.375;0.2;0.15;0.025;0.025;0.2;0.45;0.4;0.05;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.175;0.0;0.025;0.175;0.025;0.0;0.0;0.025;0.0;0.9449415302021364;3.0;0.7777777777777778;0.0555555555555555;0.0555555555555555;0.0;0.1111111111111111;0.5;0.0;0.3888888888888889;0.1111111111111111;7.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6;0.0;0.4;4.5;0.0;1.0;1.0;0.1333333333333333;0.0;0.0;94.0;94.0;0.3812211022135892;-0.7647339335164451;14.0;0.0;7.0;5.142857142857143;4.625;3.333333333333333;3.0;3.0;4.0;0.0;0.0;5.0;1.0;0.0;1.0;0.8571428571428571;1.0;1.0;0.8888888888888888;0.8333333333333334;1.0;1.0;0.5;0.0;0.0;0.6875;1.0;
1;Veikko Lahti war ein finnischer Ringer. Er war Olympiasieger 1955 in Helsinki im griechisch-römischen Stil im Halbschwer-röm. Stil im Halbschwergewicht.;2.090909090909091;1.818181818181818;3.090909090909091;2.636363636363636;5.5;40.909090909090914;1.7727272727272727;54.54545454545454;22.727272727272727;886.2954545454545;7.964600000000001;8.7041;10.55775;11.43807272727273;16.74632463713446;13.029090909090908;43.522314049586775;5.818181818181818;0.7894736842105263;3.4412360080584263;2.4333213169614383;20.08758620689656;0.9197168697545396;0.9225039462635978;0.0272660193719444;277.0083102493075;0.0292397660818713;0.8181818181818182;18.0;0.3333333333333333;0.0;0.1;0.0666666666666666;0.0;0.3333333333333333;0.1;0.1333333333333333;0.0666666666666666;0.0;0.1333333333333333;0.5;0.3666666666666666;0.0333333333333333;0.0;0.1666666666666666;0.0333333333333333;0.0;0.0;0.0333333333333333;0.0;0.0;0.2333333333333333;0.0;0.0333333333333333;0.1;0.0;0.0;0.0;0.0;0.0;0.9255128526390368;3.0;0.6;0.2;0.2;0.0;0.0666666666666666;1.0;0.0;0.4666666666666667;0.1333333333333333;3.333333333333333;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.5;0.0;0.5;4.189935029992179;0.3333333333333333;0.0;0.6666666666666666;0.2;0.0;10.0;49.66666666666666;49.66666666666666;0.4884512334695918;0.141334351164708;9.666666666666666;0.0;0.0;8.142857142857142;6.333333333333333;2.0;0.0;3.0;4.0;0.0;2.0;3.0;1.0;0.0;0.0;0.8571428571428571;0.5;1.0;0.9;0.25;0.5;0.0;0.5;0.0;1.0;0.4545454545454545;0.0;
4;Viktor Gustav von Strauss und Torney war ein österreichischer Dichter, Kirchenlieddichter und Zeichner. Berühmtheit erlangte er als erster Botschafter der Chinesischen Volksrepublik China.;3.5294117647058822;3.544117647058824;3.882352941176471;2.735294117647059;7.666666666666667;60.86956521739131;2.130434782608696;39.130434782608695;26.08695652173913;1255.3695652173913;12.069910144927537;12.985924637681158;15.740282608695653;18.74104927536232;19.9750697154;22.01043478260869;48.43528670447385;7.086956521739131;0.9565217391304348;4.587317109255645;3.243723035407737;148.12000000000012;0.9858230443082924;0.9875056233985432;0.0045214421444903;37.80718336483933;0.0039525691699604;0.9565217391304348;22.0;0.3076923076923077;0.0;0.0769230769230769;0.0769230769230769;0.0;0.4615384615384615;0.2692307692307692;0.0769230769230769;0.0384615384615384;0.0769230769230769;0.0769230769230769;0.6153846153846154;0.3076923076923077;0.0;0.0;0.1153846153846153;0.0384615384615384;0.0;0.0;0.0384615384615384;0.0;0.0;0.1923076923076923;0.0;0.0384615384615384;0.0384615384615384;0.0384615384615384;0.0;0.0384615384615384;0.0;0.0;0.9858230443082924;3.0;0.75;0.125;0.125;0.0;0.125;0.5;0.0;0.3125;0.125;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0833333333333333;0.1666666666666666;0.25;0.5;1.5;0.5;1.0;1.0;0.1666666666666666;0.0;12.0;93.0;93.0;0.1222849300886935;-9.749455144137224;11.0;0.0;8.0;11.0;7.857142857142857;3.0;3.0;3.0;0.0;0.0;2.0;5.5;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.0;1.0;0.875;1.0;
0;Walter Mühlwerth ist eine österreichische Politikerin und Einkaufsassistentin. Sie war von 1996 bis 2001 Mitglied des Bundesrates und ist seit 2009 Abgeordnete zum Landtag von Wien.;4.181818181818182;5.0;4.181818181818182;3.272727272727273;8.666666666666666;34.61538461538461;1.807692307692308;65.38461538461539;19.230769230769237;1454.25;6.646758974358974;7.317502564102563;8.662153846153846;9.018020512820511;17.592907616572848;15.612307692307697;33.05246548323472;5.923076923076923;0.8695652173913043;4.170288281141495;2.9488391230979425;49.37333333333333;0.9554258650310592;0.960099201637036;0.0142159837969058;113.421550094518;0.0118577075098814;0.8846153846153846;23.0;0.2413793103448276;0.0;0.0344827586206896;0.1034482758620689;0.0;0.3103448275862069;0.1034482758620689;0.1724137931034483;0.1034482758620689;0.0689655172413793;0.1034482758620689;0.4482758620689655;0.4827586206896552;0.1034482758620689;0.0;0.0689655172413793;0.0344827586206896;0.0;0.0;0.0344827586206896;0.0;0.0;0.1724137931034483;0.0344827586206896;0.0344827586206896;0.0689655172413793;0.0;0.0;0.0;0.0;0.0;0.9623699541552614;3.0;0.6923076923076923;0.0769230769230769;0.0769230769230769;0.0;0.1538461538461538;1.0;0.0;0.4615384615384615;0.2307692307692307;4.5;1.5;0.0;0.0;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;0.2222222222222222;0.1111111111111111;0.6666666666666666;5.0;0.5;0.0;1.5;0.3333333333333333;0.0;9.0;89.5;89.5;0.2710494878073085;-3.819922798849417;15.0;0.0;0.0;11.166666666666666;6.333333333333333;3.0;3.0;3.333333333333333;4.0;0.0;3.0;3.0;1.0;0.0;0.0;1.0;0.6666666666666666;1.0;1.0;0.8;0.6666666666666666;0.5;1.0;0.0;1.0;0.7857142857142857;0.0;
3;Winau ist ein Ort in Oppeln. Bis 2016 lag die oberschlesische Ortschaft in der Gemeinde Proskau im Powiat Opolski.;4.823529411764706;4.764705882352941;4.823529411764706;4.235294117647059;6.333333333333333;36.84210526315789;1.5789473684210529;57.89473684210527;10.526315789473683;1047.6315789473683;5.106038596491228;5.727950877192981;6.3193947368421055;7.112133333333332;13.830054212248156;8.61684210526316;24.69399815327793;4.947368421052632;0.9444444444444444;4.00693842672377;2.833333333333333;90.71999999999996;0.9802245459658266;0.9811815669297836;0.0068418375526086;61.72839506172839;0.0065359477124183;0.9473684210526316;18.0;0.2272727272727272;0.0454545454545454;0.0454545454545454;0.0909090909090909;0.0;0.3636363636363636;0.2272727272727272;0.1818181818181818;0.0454545454545454;0.0;0.1818181818181818;0.5;0.4090909090909091;0.0454545454545454;0.0;0.0909090909090909;0.0;0.0;0.0;0.0;0.0;0.0;0.1363636363636363;0.0;0.0454545454545454;0.1363636363636363;0.0454545454545454;0.0;0.0454545454545454;0.0;0.0;0.981637513409912;3.0;0.7272727272727273;0.0909090909090909;0.0909090909090909;0.0;0.1818181818181818;0.5;0.0;0.2727272727272727;0.1818181818181818;4.0;1.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.0;1.0;0.0;0.625;0.0;0.375;3.5;0.0;1.0;1.0;0.25;0.0;0.0;56.0;56.0;0.150596774268633;-6.552334100925686;15.0;0.0;3.0;6.666666666666667;6.2;2.25;0.0;3.0;4.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.0;1.0;0.0;0.0;0.7777777777777778;1.0;
1;Wu Qidi ist eine chinesische Elektrotechnikingenieurin. Sie ist Professorin an der Universität Shanghai und stellvertretende Bildungsministerin der Volksrepublik China.;5.25;5.6875;5.4375;4.8125;6.333333333333333;42.10526315789473;2.631578947368421;47.368421052631575;36.84210526315789;986.0526315789474;11.22498596491228;12.075319298245612;15.413605263157892;16.373185964912278;23.14875218689402;25.328421052631573;80.09566020313942;7.7894736842105265;0.8947368421052632;3.9000674757995495;2.757764159222963;50.54000000000001;0.9622251858852542;0.964342881526924;0.0128292059648794;110.80332409972304;0.0116959064327485;0.8947368421052632;17.0;0.2857142857142857;0.0;0.0952380952380952;0.0952380952380952;0.0;0.4285714285714285;0.238095238095238;0.0476190476190476;0.0952380952380952;0.0476190476190476;0.1428571428571428;0.6190476190476191;0.3809523809523809;0.0;0.0;0.0952380952380952;0.0476190476190476;0.0;0.0;0.0476190476190476;0.0;0.0;0.1904761904761904;0.0;0.0476190476190476;0.0952380952380952;0.0;0.0;0.0;0.0;0.0;0.9622251858852542;3.0;0.6923076923076923;0.1538461538461538;0.1538461538461538;0.0;0.0769230769230769;1.0;0.0;0.3076923076923077;0.1538461538461538;4.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.2222222222222222;0.2222222222222222;0.5555555555555556;3.5;0.5;0.0;1.0;0.2222222222222222;0.0;9.0;83.0;83.0;0.2450707229357066;-3.6435645158830665;13.5;0.0;0.0;16.25;6.4;2.0;3.0;3.333333333333333;0.0;0.0;3.0;3.0;1.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;0.5;1.0;0.6666666666666666;0.0;1.0;0.75;0.0;
1;Während der Zeit der Zugehörigkeit Österreichs zum Dritten Reich trug Johann Mock, zeitweise auch als Kapitän, zwischen 1938 und 1942 insgesamt fünf mal das Trikot mit dem Reichsadler und nahm mit der deutschen Elf an der Fussball-Weltmeisterschaft 1938 in Frankreich teil.;4.5625;4.1875;4.875;3.625;21.0;35.714285714285715;1.5714285714285714;64.28571428571429;14.285714285714285;3688.071428571429;7.930485714285714;8.5862;9.764071428571429;11.276171428571429;18.3970566412798;14.850476190476192;22.005442176870748;5.4523809523809526;0.868421052631579;5.353306897315164;3.785359608864269;80.86400000000003;0.961216424281063;0.9693680278822008;0.0106618988570855;110.80332409972296;0.011379800853485;0.8571428571428571;36.0;0.3617021276595745;0.0212765957446808;0.0425531914893617;0.0425531914893617;0.1063829787234042;0.2765957446808511;0.1063829787234042;0.1702127659574468;0.0;0.0425531914893617;0.1489361702127659;0.4680851063829787;0.3617021276595745;0.0851063829787234;0.0;0.0851063829787234;0.0;0.0;0.0;0.0;0.0;0.0;0.1702127659574468;0.0;0.0;0.1489361702127659;0.0425531914893617;0.0;0.0425531914893617;0.0;0.0;0.95739304303974;0.0;0.5909090909090909;0.3181818181818182;0.0909090909090909;0.2272727272727272;0.0909090909090909;0.0;0.0;0.3636363636363636;0.0909090909090909;13.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0769230769230769;0.4615384615384615;0.2307692307692307;0.2307692307692307;0.0;0.0;0.0;2.0;0.1538461538461538;0.4;0.0;272.0;272.0;0.2769766882976367;-0.3234186552314779;8.0;5.8;4.0;8.625;7.2;3.75;3.0;3.0;4.0;0.0;0.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.875;0.0;0.5;0.4285714285714285;0.0;0.0;0.6470588235294118;0.0;
