fold;sentence;overall;sprachliche logik;komplexität;eindeutigkeit;vorhersehbarkeit;average_sentence_length;percentage_words_six_letters;average_number_syllables;percentage_words_one_syllable;percentage_words_three_syllables;flesch_reading_ease;wiener_sachtextformel_1;wiener_sachtextformel_2;wiener_sachtextformel_3;wiener_sachtextformel_4;smog_index;coleman_liau_index;gunning_fog_index;average_chars_per_word;type_token_ratio;root_type_token_ratio;corrected_type_token_ratio;dugast_uber_index;mtld_measure;herdans_measure;summers_measure;maas_measure;yules_k;simpsons_d;lexical_density;number_unique_tokens;content_word_distribution;foreign_words_count;adjective_count;verb_count;adverb_count;noun_count;proper_noun_count;adposition_count;aux_verb_count;conjunction_count;determiner_count;lexical_item_count;grammatical_item_count;numerical_count;particle_count;punctuation_count;personal_pronoun_count;first_person_pronoun_count;second_person_pronoun_count;third_person_pronoun_count;interrogative_pronoun_count;demonstrative_count;singular_word_count;plural_word_count;indefinite_word_count;definite_word_count;finite_verb_count;infinitive_verb_count;past_tense_count;present_tense_count;passive_voice_count;bilogarithmic_ttr;avg_aux_length;noun_variation;modifier_variation;adjective_variation;adverb_variation;verb_variation;sein_to_verb_ratio;haben_to_verb_ratio;noun_token_ratio;verb_token_ratio;noun_phrases_per_sentence_count;verb_phrases_per_sentence_count;first_person_verbs_to_finite_verbs_ratio;infinitive_verbs_to_verbs_ratio;participle_verbs_to_verbs_ratio;imperative_verbs_to_verbs_ratio;present_tense_verbs_to_finite_verbs_ratio;past_tense_verbs_to_finite_verbs_ratio;second_person_verbs_to_finite_verbs_ratio;third_person_verbs_to_finite_verbs_ratio;subjunctive_verbs_to_finite_verbs_ratio;finite_verbs_to_verbs_ratio;accusative_nouns_to_nouns_ratio;dative_nouns_to_nouns_ratio;genitive_nouns_to_nouns_ratio;nominative_nouns_to_nouns_ratio;std_dev_tokens_per_sentence;pronouns_per_sentence_count;aux_to_verb_ratio;verbs_per_sentence_count;verb_to_noun_ratio;verb_to_adverb_ratio;noun_to_pronoun_ratio;characters_per_sentence_count;avg_sentence_length_in_characters;zipf_steepness_curve;zipf_goodness_fit;avg_adjective_length;avg_adverb_length;avg_lexical_verb_length;avg_noun_length;avg_proper_noun_length;avg_adposition_length;avg_conjunction_length;avg_determiner_length;avg_numeral_length;avg_particle_length;avg_pronoun_length;avg_verb_length;adjective_ttr;adverb_ttr;lexical_verb_ttr;noun_ttr;verb_ttr;proper_noun_ttr;lexical_items_ttr;adposition_ttr;aux_ttr;conjunction_ttr;determiner_ttr;particle_ttr;pronoun_ttr;grammatical_ttr;aux_to_lexical_verb_ratio
1;Der Stadtrat von Arnstadt hat seinen Anweisungen für den 15. Januar 2019 zurückgelegt, um eine neue Regel zu erlassen, die das Finanzwesen in der Stadt aufrechterhalten wird. Der Stadtrat hat seinen Anweisungen für den 15. Januar 2019 zurückgelegt, um eine neue Regel zu erlassen, die das Finanzwesen in der Stadt aufrechterhalten wird.;2.86;2.71;1.43;2.71;2.29;10.4;32.69230769230769;1.75;63.46153846153846;19.230769230769237;1769.625;6.7500338461538485;7.407703076923077;8.78389230769231;9.187624615384616;14.332717204346928;12.67615384615384;18.952899408284026;5.326923076923077;0.5;3.464101615137755;2.4494897427831783;22.52382662945708;48.0;0.8209477682489587;0.8542398623464366;0.0462523726477972;234.37500000000003;0.0239361702127659;0.5192307692307693;27.0;0.3333333333333333;0.0166666666666666;0.0333333333333333;0.1666666666666666;0.0;0.2166666666666666;0.05;0.1166666666666666;0.0333333333333333;0.0;0.2;0.4166666666666667;0.4166666666666667;0.0666666666666666;0.0333333333333333;0.1333333333333333;0.0333333333333333;0.0;0.0;0.0;0.0;0.0333333333333333;0.1333333333333333;0.0333333333333333;0.0333333333333333;0.1333333333333333;0.0333333333333333;0.0333333333333333;0.0;0.0333333333333333;0.0;0.8245749364180455;4.0;0.28;0.04;0.04;0.0;0.2;0.0;0.2;0.4;0.4;3.25;2.5;0.0;0.2;0.4;0.0;1.0;0.0;0.0;1.0;0.0;0.4;0.3076923076923077;0.3846153846153846;0.0;0.3076923076923077;4.06201920231798;0.5;0.25;2.5;0.7692307692307693;0.0;6.5;83.0;83.0;0.2011273311785661;-6.005017697749235;4.0;0.0;9.75;8.0;6.666666666666667;2.4285714285714284;0.0;3.6666666666666665;3.0;2.0;3.0;8.6;0.5;0.0;0.5;0.5;0.5;0.6666666666666666;0.5;0.5714285714285714;0.5;0.0;0.4166666666666667;0.5;0.5;0.48;0.25
0;Der Streit über das Überstreichen der Schuhe bei der rituellen Waschung reicht bis in die frühislamische Zeit zurück und ist bis heute zwischen Sunniten und Schiiten umstritten. Unterschiedliche Lesarten des Korans und Überlieferungen führen zu verschiedenen Ansichten über die Erlaubnis dieser Praxis. Historisch diente die Frage als Unterscheidungsmerkmal zwischen religiösen Gruppen und führte zu Konflikten.;4.86;4.71;3.71;5.0;4.43;13.75;54.54545454545454;1.963636363636364;50.90909090909091;27.27272727272727;2360.1272727272726;12.111090909090908;12.994840909090907;15.741647727272726;18.29945454545454;18.04602220874729;19.893090909090912;25.33471074380165;6.4363636363636365;0.8;5.932958789676531;4.195235392680607;71.96586754529619;77.00000000000003;0.9443161970817594;0.9587254937572376;0.0138954762043351;105.78512396694218;0.0107744107744107;0.8181818181818182;45.0;0.5172413793103449;0.0172413793103448;0.1206896551724138;0.0862068965517241;0.0344827586206896;0.293103448275862;0.0;0.1896551724137931;0.0172413793103448;0.0689655172413793;0.1551724137931034;0.5344827586206896;0.4310344827586206;0.0;0.0;0.0517241379310344;0.0;0.0;0.0;0.0;0.0;0.0;0.1551724137931034;0.1379310344827586;0.0;0.1379310344827586;0.0689655172413793;0.0;0.0344827586206896;0.0344827586206896;0.0;0.9443161970817594;3.0;0.5483870967741935;0.2903225806451613;0.2258064516129032;0.064516129032258;0.1612903225806451;0.2;0.0;0.5483870967741935;0.1612903225806451;5.666666666666667;1.6666666666666667;0.0;0.0;0.0;0.0;0.6;0.4;0.0;1.0;0.0;1.0;0.1764705882352941;0.3529411764705882;0.2352941176470588;0.2352941176470588;6.182412330330469;0.0;0.25;1.6666666666666667;0.2941176470588235;2.5;0.0;136.0;136.0;0.3603946440915886;-0.7785374198288957;11.714285714285714;5.5;6.0;8.823529411764707;0.0;3.8181818181818175;3.0;3.333333333333333;0.0;0.0;0.0;5.4;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.6363636363636364;1.0;0.25;0.5555555555555556;0.0;0.0;0.56;0.25
6;Der Text beschreibt das Leben von Helm Rolf, einem deutschen Rechtsanwalt und Politiker. Er war Mitglied der KPD und später der SED und spielte eine wichtige Rolle in der Justiz und im politischen Leben Ostdeutschlands nach dem Zweiten Weltkrieg.;5.89;5.78;5.0;5.67;5.22;13.0;33.33333333333333;1.5384615384615383;61.53846153846154;10.256410256410255;2250.0;5.5942410256410255;6.194574358974359;6.803551282051283;7.71459487179487;13.691971598682642;12.830769230769231;15.719395134779752;5.256410256410256;0.8205128205128205;5.124100921762788;3.623286509262706;67.84599268563558;60.84;0.9460017975843502;0.9572479365793588;0.0147392640363226;170.94017094017096;0.0175438596491228;0.8461538461538461;33.0;0.3488372093023256;0.0;0.1162790697674418;0.0697674418604651;0.0;0.3255813953488372;0.1395348837209302;0.0930232558139534;0.0232558139534883;0.0930232558139534;0.2093023255813953;0.5116279069767442;0.4418604651162791;0.0;0.0;0.0697674418604651;0.0232558139534883;0.0;0.0;0.0232558139534883;0.0;0.0;0.1860465116279069;0.0;0.0465116279069767;0.1627906976744186;0.0465116279069767;0.0;0.0232558139534883;0.0232558139534883;0.0;0.9460017975843502;3.0;0.5909090909090909;0.2272727272727272;0.2272727272727272;0.0;0.1363636363636363;0.3333333333333333;0.0;0.3636363636363636;0.1363636363636363;7.0;1.5;0.0;0.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;1.0;0.0;1.0;0.1428571428571428;0.5;0.2142857142857142;0.1428571428571428;6.5;0.5;0.5;1.5;0.2142857142857142;0.0;14.0;122.0;122.0;0.3377701424741306;-0.0061455869283968;8.2;0.0;8.5;6.75;6.333333333333333;2.75;3.0;3.333333333333333;0.0;0.0;2.0;6.666666666666667;1.0;0.0;1.0;0.875;1.0;1.0;0.9333333333333332;0.75;1.0;0.25;0.5555555555555556;0.0;1.0;0.5789473684210527;0.5
5;Der Text handelt von der Karriere der Schauspielerin Anna Carlsson, die in verschiedenen Fernsehproduktionen, Kinoproduktionen und Synchronrollen mitgewirkt hat. Sie ist bekannt für ihre Rollen als Gabrielle Solis in “Desperate Housewives”, Lindsay Monroe in “” und Samantha in “Samantha Who?”. Zudem leiht sie die deutsche Stimme von Characters wie Kim Possible, Nani in “Lilo & Stitch” und Miyu in der Anime-Serie “DeaRs”.;4.67;4.89;4.0;5.0;4.56;12.2;37.704918032786885;1.7540983606557377;57.377049180327866;18.0327868852459;2093.38524590164;7.668282622950821;8.356613770491803;9.819755737704918;10.969336393442624;13.978141205653486;14.836721311475412;16.70477828540715;5.622950819672131;0.7903225806451613;6.223006223009334;4.400329899655985;64.81619368714357;60.96249684741488;0.9429836625172324;0.9585870396587486;0.0138149941735286;140.47866805411033;0.0142781597038603;0.8032786885245902;49.0;0.2;0.0375;0.0375;0.0625;0.0125;0.3625;0.25;0.1375;0.025;0.0375;0.075;0.475;0.3125;0.0;0.0;0.225;0.0375;0.0;0.0;0.025;0.0;0.0125;0.0625;0.05;0.0;0.0625;0.025;0.0;0.0;0.025;0.0;0.9429836625172324;3.0;0.7368421052631579;0.1052631578947368;0.0789473684210526;0.0263157894736842;0.131578947368421;0.2;0.2;0.2368421052631578;0.131578947368421;9.666666666666666;1.6666666666666667;0.0;0.0;0.2;0.0;1.0;0.0;0.0;1.0;0.0;0.8;0.0689655172413793;0.4482758620689655;0.1034482758620689;0.3103448275862069;8.870597499605086;1.0;0.6666666666666666;1.6666666666666667;0.1724137931034483;5.0;9.666666666666666;105.0;105.0;0.4439946437376294;0.5288482489763124;9.333333333333334;5.0;7.333333333333333;10.22222222222222;6.35;2.4545454545454546;3.0;3.1666666666666665;0.0;0.0;3.0;5.6;1.0;1.0;1.0;1.0;1.0;0.95;1.0;0.4545454545454545;1.0;0.3333333333333333;0.5;0.0;0.6666666666666666;0.48;0.6666666666666666
2;Der Text ist in Deutsch geschrieben und liefert Informationen über den Lehrstuhl von Ohio University, seine Entscheidung zur Verwendung des Schiffes USS Enterprise, die Erkrankung von Anfang 1860, der Einsatz von David Glasgow Farragut als Kommandant und der Aufrüstung aus Louisiana.;2.44;2.11;2.33;2.78;2.11;20.5;43.90243902439025;1.829268292682927;51.21951219512195;26.82926829268293;3582.987804878049;11.763331707317075;12.56978292682927;15.243908536585364;17.498214634146343;24.052600907924145;17.17560975609756;34.37489589530042;5.853658536585366;0.875;5.533985905294664;3.913118960624632;106.03833741152329;89.60000000000001;0.9638016383333956;0.9717542843990432;0.0098128339830229;87.50000000000001;0.0089743589743589;0.902439024390244;37.0;0.3043478260869565;0.0;0.0;0.0652173913043478;0.0;0.4347826086956521;0.1739130434782608;0.1739130434782608;0.0217391304347826;0.0434782608695652;0.1739130434782608;0.5;0.4130434782608695;0.0217391304347826;0.0;0.0869565217391304;0.0;0.0;0.0;0.0;0.0;0.0;0.2391304347826087;0.0217391304347826;0.0;0.1521739130434782;0.0217391304347826;0.0;0.0;0.0217391304347826;0.0;0.9649789674437054;3.0;0.8695652173913043;0.0;0.0;0.0;0.1304347826086956;0.3333333333333333;0.0;0.5217391304347826;0.1304347826086956;20.0;3.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.2;0.5;0.15;0.15;0.0;0.0;0.5;3.0;0.15;0.0;0.0;283.0;283.0;0.2573499430229322;-1.5766125253636138;0.0;0.0;9.0;8.833333333333334;7.0;2.875;3.0;3.25;4.0;0.0;0.0;7.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.5;0.625;0.0;0.0;0.6842105263157895;0.5
2;"Der Verein wurde 1927 als ""Reichsbahn-Turn- und Sportverein Köln"" gegründet. Er entwickelte sich von einem Betriebssportverein zu einem vielseitigen Sportverein mit zahlreichen Abteilungen. Seit 1949 heißt er ""Eisenbahner-Sportverein Olympia Köln"" und bietet heute vor allem Breitensport an.";5.0;5.14;4.0;4.86;4.57;9.75;38.46153846153847;1.871794871794872;53.84615384615385;28.205128205128204;1645.5;9.440584615384616;10.205103846153849;12.647246794871796;13.562164102564104;18.29886940649244;18.102564102564106;32.828336620644315;6.282051282051282;0.8571428571428571;5.0709255283711;3.585685828003181;80.34334486375784;68.59999999999998;0.9566425910596552;0.9650555231142246;0.012194982935702;81.63265306122453;0.0084033613445378;0.8717948717948718;34.0;0.2448979591836734;0.0;0.0408163265306122;0.1020408163265306;0.0204081632653061;0.2653061224489796;0.1632653061224489;0.1428571428571428;0.0204081632653061;0.0408163265306122;0.0816326530612244;0.4285714285714285;0.3469387755102041;0.0408163265306122;0.0;0.2040816326530612;0.0612244897959183;0.0;0.0;0.0612244897959183;0.0;0.0;0.0816326530612244;0.0204081632653061;0.0408163265306122;0.0204081632653061;0.0612244897959183;0.0;0.0204081632653061;0.0408163265306122;0.0;0.9597936000328008;5.0;0.4761904761904761;0.1428571428571428;0.0952380952380952;0.0476190476190476;0.238095238095238;0.0;0.0;0.238095238095238;0.238095238095238;4.333333333333333;1.6666666666666667;0.0;0.0;0.2;0.0;0.5;0.5;0.0;1.0;0.0;0.8;0.0769230769230769;0.3076923076923077;0.0;0.5384615384615384;1.632993161855452;1.0;0.25;1.6666666666666667;0.3846153846153846;5.0;4.333333333333333;96.0;96.0;0.2601125631549431;-4.693798271004998;11.5;5.0;7.75;11.8;7.75;2.857142857142857;3.0;4.5;4.0;0.0;2.6666666666666665;7.2;1.0;1.0;1.0;1.0;1.0;0.75;1.0;1.0;1.0;0.5;0.75;0.0;0.6666666666666666;0.8235294117647058;0.25
0;Der neue Geselle musste an drei aufeinanderfolgende Quartalen seinen Wunsch vorbehalten. Das sollte unter Aufsicht des Obmanns und zweiter Vormeister begegnet, während der erste Tag eine Zeit für den Gesellen veranstaltete.;2.67;1.83;1.83;2.5;2.17;10.333333333333334;51.61290322580645;1.8387096774193548;54.83870967741935;22.58064516129032;1752.4354838709678;10.123055913978494;10.947711827956988;13.06898387096774;15.120339784946236;18.80211255600356;17.374193548387094;33.26964967048214;6.129032258064516;0.967741935483871;5.388159060803248;3.810003810005715;359.6319560561768;269.08000000000027;0.9904513846818752;0.9922231302038068;0.002780620529294;20.81165452653487;0.0021505376344086;1.0;31.0;0.4705882352941176;0.0;0.1176470588235294;0.1470588235294117;0.0;0.2647058823529412;0.0;0.088235294117647;0.0588235294117647;0.0294117647058823;0.1764705882352941;0.5294117647058824;0.4117647058823529;0.0294117647058823;0.0;0.088235294117647;0.0294117647058823;0.0;0.0;0.0;0.0;0.0294117647058823;0.2352941176470588;0.0294117647058823;0.0294117647058823;0.1176470588235294;0.0294117647058823;0.0294117647058823;0.0294117647058823;0.0;0.0;0.9904513846818752;6.0;0.5;0.2222222222222222;0.2222222222222222;0.0;0.2777777777777778;0.0;0.0;0.5;0.2777777777777778;4.5;2.5;0.0;0.2;0.2;0.0;0.0;1.0;0.0;1.0;0.0;0.6;0.3333333333333333;0.2222222222222222;0.2222222222222222;0.2222222222222222;4.5;0.5;0.6666666666666666;2.5;0.5555555555555556;0.0;9.0;110.5;110.5;0.0900707354971507;-16.51725806532159;8.75;0.0;10.666666666666666;6.888888888888889;0.0;3.333333333333333;5.0;3.6666666666666665;4.0;0.0;3.0;8.8;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.8333333333333334;0.0;1.0;0.9285714285714286;0.6666666666666666
3;"Diddl begann 1990 als Skizze eines Kängurus und wurde zur beliebten Springmaus. Die Produkte, darunter Postkarten und Plüschtiere, wurden zu begehrten Sammlerobjekten. 2016 erfolgte ein Comeback unter ""Diddl Forever"" mit neuem Online-Shop.";5.71;5.43;4.86;5.43;5.14;8.25;48.48484848484848;1.818181818181818;48.48484848484848;24.24242424242424;1378.6363636363635;9.898339393939397;10.708468181818182;12.972685606060605;14.804230303030302;17.192909130983228;16.248484848484846;32.68475665748393;6.0606060606060606;0.9333333333333332;5.11207720338155;3.614784456460256;195.5453506294332;126.00000000000004;0.979715122721506;0.9832587373492746;0.0059640400136321;44.44444444444445;0.0045977011494252;0.9393939393939394;31.0;0.4285714285714285;0.0238095238095238;0.0714285714285714;0.0952380952380952;0.0238095238095238;0.3095238095238095;0.0714285714285714;0.119047619047619;0.0;0.0476190476190476;0.0952380952380952;0.5;0.2619047619047619;0.0476190476190476;0.0;0.1904761904761904;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571428;0.0952380952380952;0.0476190476190476;0.0476190476190476;0.0952380952380952;0.0;0.0952380952380952;0.0;0.0476190476190476;0.990839262077375;0.0;0.5714285714285714;0.1904761904761904;0.1428571428571428;0.0476190476190476;0.1904761904761904;0.0;0.0;0.4761904761904761;0.1904761904761904;4.333333333333333;1.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0769230769230769;0.4615384615384615;0.0769230769230769;0.3846153846153846;0.816496580927726;0.0;0.0;1.3333333333333333;0.3076923076923077;4.0;0.0;78.66666666666667;78.66666666666667;0.1075848851522268;-12.240579243443072;7.666666666666667;8.0;6.25;8.6;5.666666666666667;3.0;3.0;3.5;4.0;0.0;0.0;6.25;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.8;0.0;0.5;1.0;0.0;0.0;0.8181818181818182;0.0
6;Die Acker-Ochsenzunge ist eine einjährige Pflanze, die in ganz Europa vorkommt. Sie blüht von Mai bis September und wird durch Bienen oder Selbstbestäubung bestäubt. Die Pflanze enthält möglicherweise giftige Pyrrolizidinalkaloide.;5.44;5.22;4.67;5.67;5.33;7.75;45.16129032258064;1.870967741935484;54.83870967741935;22.58064516129032;1285.548387096774;8.854348387096774;9.62738870967742;11.583955645161288;12.950335483870967;16.702327027331556;17.747096774193547;32.23631633714881;6.354838709677419;0.9;4.929503017546495;3.485685011586675;115.85729971598732;84.00000000000003;0.9690225224134634;0.9742939984842598;0.0091078153104416;88.8888888888889;0.0091954022988505;0.935483870967742;29.0;0.4166666666666667;0.0;0.0833333333333333;0.1666666666666666;0.0277777777777777;0.2777777777777778;0.0833333333333333;0.1111111111111111;0.0555555555555555;0.0555555555555555;0.0833333333333333;0.5555555555555556;0.3611111111111111;0.0;0.0;0.1388888888888889;0.0555555555555555;0.0;0.0;0.0277777777777777;0.0;0.0277777777777777;0.1388888888888889;0.0555555555555555;0.0277777777777777;0.0555555555555555;0.0833333333333333;0.0;0.0;0.0833333333333333;0.0;0.979715122721506;3.5;0.45;0.2;0.15;0.05;0.3;0.1666666666666666;0.0;0.35;0.3;3.333333333333333;2.0;0.0;0.0;0.1666666666666666;0.0;1.0;0.0;0.0;1.0;0.0;0.8333333333333334;0.4;0.2;0.0;0.4;3.0912061651652345;0.6666666666666666;0.5;2.0;0.6;6.0;5.0;76.0;76.0;0.1640477021214574;-1.8791129660608303;7.0;14.0;7.0;10.428571428571429;6.0;3.25;3.5;3.333333333333333;0.0;0.0;3.0;5.833333333333333;1.0;1.0;1.0;0.8571428571428571;1.0;1.0;0.9333333333333332;1.0;1.0;1.0;0.6666666666666666;0.0;1.0;0.8461538461538461;0.5
3;Die Akademie für Historische Forschung in Spanien hat einige Änderungen an ihrer Organisation und Funktion gehabt, um die Zielgruppe zu verbessern. Die neueste Auswahl von 370 Mitgliedern ist nicht gewählt, aber sie wird auf der Warteliste zurückgelegt.;4.43;4.86;3.86;4.14;4.43;12.333333333333334;45.94594594594595;1.8108108108108107;51.35135135135135;21.62162162162162;2114.0675675675675;9.650917117117116;10.427250450450453;12.45206756756757;14.359787387387389;18.46567701687683;15.649729729729732;28.308059410762112;5.756756756756757;0.9444444444444444;5.666666666666667;4.00693842672377;234.6367301854134;181.43999999999997;0.9840496409195556;0.9874023623541698;0.0044510324500521;46.29629629629629;0.0047619047619047;0.972972972972973;36.0;0.2926829268292683;0.0;0.048780487804878;0.1463414634146341;0.0;0.2682926829268293;0.0975609756097561;0.1463414634146341;0.073170731707317;0.048780487804878;0.1463414634146341;0.4634146341463415;0.4878048780487805;0.024390243902439;0.048780487804878;0.0975609756097561;0.024390243902439;0.0;0.0;0.024390243902439;0.0;0.0;0.1219512195121951;0.048780487804878;0.0;0.0975609756097561;0.0;0.024390243902439;0.0;0.0;0.0;0.9846106024841428;3.333333333333333;0.5789473684210527;0.1052631578947368;0.1052631578947368;0.0;0.3157894736842105;0.1666666666666666;0.3333333333333333;0.3684210526315789;0.3157894736842105;5.5;3.0;0.0;0.1666666666666666;0.3333333333333333;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.3636363636363636;0.4545454545454545;0.0;0.1818181818181818;2.5;0.5;1.0;3.0;0.5454545454545454;0.0;11.0;125.5;125.5;0.1303525805477004;-3.2774383464376005;7.0;0.0;9.333333333333334;9.714285714285714;8.75;2.5;3.5;3.8333333333333335;3.0;3.5;3.0;6.333333333333333;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;1.0;0.9;1.0
5;Die Blasse Traubenspiere ist ein 4m hoher Strauch mit rotbraunen Trieben und roten Blättern. Die Blüten sind in Trauben mit kahlem Stiel, die von Mai bis Juni blühen. Die Art wächst in Mischwäldern an Flussufern in Hochebenen zwischen 1000-2500 Metern. Sie ist waarmeliebend und meist frosthart.;4.0;4.11;4.11;4.33;4.0;9.4;38.297872340425535;1.553191489361702;61.70212765957447;12.76595744680851;1601.1382978723404;6.116467234042554;6.769016170212767;7.618678723404255;8.576001702127662;12.25733116793824;11.577021276595747;14.624644635581712;5.191489361702128;0.8222222222222222;5.515634344499481;3.900142447541001;79.44668991212063;70.87499999999999;0.948578425943429;0.9605081746424234;0.0135083092327614;118.51851851851852;0.0121212121212121;0.851063829787234;40.0;0.4117647058823529;0.0196078431372549;0.1372549019607843;0.0980392156862745;0.0196078431372549;0.2941176470588235;0.0784313725490196;0.1764705882352941;0.0588235294117647;0.0392156862745098;0.0784313725490196;0.5490196078431373;0.392156862745098;0.0196078431372549;0.0;0.0980392156862745;0.0392156862745098;0.0;0.0;0.0196078431372549;0.0;0.0196078431372549;0.0588235294117647;0.1568627450980392;0.0196078431372549;0.0588235294117647;0.0392156862745098;0.0;0.0;0.0196078431372549;0.0;0.950098424747246;3.333333333333333;0.5357142857142857;0.2857142857142857;0.25;0.0357142857142857;0.1428571428571428;0.6;0.0;0.3928571428571428;0.1785714285714285;3.75;1.25;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;1.0;0.0666666666666666;0.6;0.0;0.3333333333333333;3.344772040064913;0.5;1.5;1.25;0.3333333333333333;5.0;7.5;72.75;72.75;0.3616747921287004;-0.3150905375641841;7.142857142857143;5.0;6.0;7.363636363636363;6.5;3.111111111111111;3.0;3.0;9.0;0.0;3.0;4.4;1.0;1.0;1.0;1.0;0.8;1.0;1.0;0.6666666666666666;0.6666666666666666;0.5;0.5;0.0;1.0;0.6;1.5
2;Die Chrysler-Modelle, die sich unmittelbar von der M-Plattform abheben, umfassen den Chrysler Cordoba, Dodge Mirada und Imperial.;4.86;5.29;4.86;5.29;5.0;9.5;52.63157894736842;1.7894736842105263;57.89473684210527;31.57894736842105;1605.3157894736842;11.757084210526315;12.653742105263158;15.596855263157892;17.361621052631573;25.82925186594226;14.197894736842104;70.2819944598338;5.631578947368421;0.9411764705882352;3.880570000581328;2.743977362280141;77.9471467476273;48.96;0.978602168472904;0.9792300318154898;0.0075524956749149;69.20415224913489;0.0073529411764705;0.9473684210526316;18.0;0.2;0.08;0.04;0.08;0.0;0.36;0.28;0.04;0.0;0.04;0.12;0.48;0.28;0.0;0.0;0.24;0.08;0.0;0.0;0.04;0.0;0.04;0.04;0.04;0.0;0.12;0.08;0.0;0.0;0.08;0.0;0.978602168472904;0.0;0.6666666666666666;0.0833333333333333;0.0833333333333333;0.0;0.1666666666666666;0.0;0.0;0.1666666666666666;0.1666666666666666;9.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.5555555555555556;0.2222222222222222;0.0;0.2222222222222222;0.0;2.0;0.0;2.0;0.2222222222222222;0.0;4.5;128.0;128.0;0.1986492914664498;-3.5678813360360992;11.0;0.0;7.5;8.0;6.142857142857143;3.0;3.0;3.0;0.0;0.0;3.5;7.5;1.0;0.0;1.0;1.0;1.0;0.8571428571428571;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.8571428571428571;0.0
3;Die E20 verbindet Esmeraldas mit Puerto Francisco de Orellana und überquert die Anden. Sie erreicht in Quito 4.050 Meter Höhe und endet im Amazonasgebiet. Der Abschnitt zwischen Santo Domingo und Quito ist mautpflichtig und besonders wichtig.;5.0;4.5;4.33;4.83;4.17;7.4;37.83783783783784;1.9189189189189189;45.94594594594595;24.324324324324326;1219.7432432432431;8.474171891891894;9.202869189189189;11.311997297297298;12.352196756756758;15.72938378058809;12.46054054054054;29.256566837107385;5.486486486486487;0.8571428571428571;5.0709255283711;3.585685828003181;89.80953071128093;68.59999999999998;0.9566425910596552;0.9650555231142246;0.012194982935702;130.6122448979592;0.0134453781512605;0.8918918918918919;33.0;0.275;0.05;0.05;0.125;0.025;0.375;0.275;0.1;0.025;0.1;0.1;0.575;0.35;0.025;0.0;0.075;0.025;0.0;0.0;0.025;0.0;0.0;0.075;0.025;0.0;0.1;0.1;0.0;0.0;0.1;0.0;0.9582723751320856;3.0;0.6086956521739131;0.1304347826086956;0.0869565217391304;0.0434782608695652;0.217391304347826;0.2;0.0;0.1739130434782608;0.217391304347826;5.0;1.6666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.2;0.3333333333333333;0.0;0.2;3.344772040064913;0.3333333333333333;0.25;1.6666666666666667;0.3333333333333333;5.0;15.0;59.5;59.5;0.3014722397554389;-0.117025617636699;10.0;9.0;7.75;8.0;5.909090909090909;3.75;3.0;3.0;5.0;0.0;3.0;6.8;1.0;1.0;1.0;1.0;1.0;0.9090909090909092;1.0;0.75;1.0;0.25;0.75;0.0;1.0;0.6428571428571429;0.25
